Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Aluminum 2024-1","10.46","1.63","75.67","19.55","469.89"
"2","Aluminum 2024-2_1","10.29","1.55","61.52","9.92","466.68"
"3","Aluminum 2024-2_2","10.01","1.52","65.33","7.14","511.47"
"4","Aluminum 2024-2_3","9.70","1.30","67.84","10.98","633.19"

1,Time,Displacement,Force
"","4.1000","0.8492","4302.7158"
"","4.2000","0.8712","4421.8564"
"","4.3000","0.8924","4530.4707"
"","4.4000","0.9133","4640.3325"
"","4.5000","0.9345","4746.8511"
"","4.6000","0.9552","4850.6948"
"","4.7000","0.9777","4960.2593"
"","4.8000","0.9975","5050.0576"
"","4.9000","1.0193","5151.4966"
"","5.0000","1.0398","5237.8936"
"","5.1000","1.0615","5328.6841"
"","5.2000","1.0830","5405.5952"
"","5.3000","1.1036","5476.7847"
"","5.4000","1.1250","5536.3940"
"","5.5000","1.1457","5587.6450"
"","5.6000","1.1680","5630.7178"
"","5.7000","1.1883","5659.4795"
"","5.8000","1.2098","5690.6533"
"","5.9000","1.2305","5710.7783"
"","6.0000","1.2520","5736.6230"
"","6.1000","1.2737","5752.0503"
"","6.2000","1.2940","5774.8657"
"","6.3000","1.3155","5790.3818"
"","6.4000","1.3362","5807.6846"
"","6.5000","1.3581","5824.8066"
"","6.6000","1.3785","5833.9136"
"","6.7000","1.4001","5856.2896"
"","6.8000","1.4211","5864.2866"
"","6.9000","1.4424","5883.0508"
"","7.0000","1.4643","5893.7363"
"","7.1000","1.4846","5905.8921"
"","7.2000","1.5063","5919.9629"
"","7.3000","1.5267","5928.6929"
"","7.4000","1.5486","5945.9390"
"","7.5000","1.5697","5950.3682"
"","7.6000","1.5905","5966.9736"
"","7.7000","1.6118","5975.1187"
"","7.8000","1.6326","5987.1460"
"","7.9000","1.6547","6000.2798"
"","8.0000","1.6750","6004.5557"
"","8.1000","1.6968","6021.0952"
"","8.2000","1.7173","6027.1455"
"","8.3000","1.7389","6042.7129"
"","8.4000","1.7606","6047.0107"
"","8.5000","1.7810","6059.2280"
"","8.6000","1.8025","6067.7202"
"","8.7000","1.8228","6078.2207"
"","8.8000","1.8453","6091.7305"
"","8.9000","1.8656","6093.9668"
"","9.0000","1.8871","6110.0000"
"","9.1000","1.9076","6115.0791"
"","9.2000","1.9293","6129.1367"
"","9.3000","1.9509","6133.7920"
"","9.4000","1.9712","6142.9883"
"","9.5000","1.9929","6154.4985"
"","9.6000","2.0135","6161.6885"
"","9.7000","2.0358","6175.1851"
"","9.8000","2.0564","6176.3184"
"","9.9000","2.0777","6192.2104"
"","10.0000","2.0985","6196.4707"
"","10.1000","2.1195","6208.5615"
"","10.2000","2.1417","6217.8506"
"","10.3000","2.1616","6220.8330"
"","10.4000","2.1835","6234.9175"
"","10.5000","2.2040","6239.8726"
"","10.6000","2.2258","6254.0898"
"","10.7000","2.2471","6256.5977"
"","10.8000","2.2680","6269.3691"
"","10.9000","2.2892","6275.1680"
"","11.0000","2.3100","6285.1177"
"","11.1000","2.3323","6296.3628"
"","11.2000","2.3526","6297.2412"
"","11.3000","2.3740","6311.0039"
"","11.4000","2.3945","6314.7583"
"","11.5000","2.4163","6329.7837"
"","11.6000","2.4376","6331.6865"
"","11.7000","2.4583","6342.8789"
"","11.8000","2.4795","6349.5352"
"","11.9000","2.5003","6359.0659"
"","12.0000","2.5225","6370.3032"
"","12.1000","2.5429","6369.8062"
"","12.2000","2.5644","6384.6484"
"","12.3000","2.5851","6387.7949"
"","12.4000","2.6066","6400.7700"
"","12.5000","2.6284","6406.2158"
"","12.6000","2.6487","6412.0708"
"","12.7000","2.6704","6422.5815"
"","12.8000","2.6909","6427.9644"
"","12.9000","2.7130","6441.3735"
"","13.0000","2.7335","6440.9292"
"","13.1000","2.7547","6454.0386"
"","13.2000","2.7758","6458.4570"
"","13.3000","2.7969","6469.3906"
"","13.4000","2.8189","6477.2300"
"","13.5000","2.8391","6479.7334"
"","13.6000","2.8611","6492.9033"
"","13.7000","2.8815","6495.5244"
"","13.8000","2.9032","6508.2534"
"","13.9000","2.9243","6509.7476"
"","14.0000","2.9453","6520.9424"
"","14.1000","2.9664","6525.8213"
"","14.2000","2.9874","6536.0107"
"","14.3000","3.0094","6544.3979"
"","14.4000","3.0297","6546.1597"
"","14.5000","3.0515","6559.0894"
"","14.6000","3.0718","6560.7793"
"","14.7000","3.0936","6574.6650"
"","14.8000","3.1150","6576.6641"
"","14.9000","3.1357","6585.2725"
"","15.0000","3.1571","6591.9424"
"","15.1000","3.1775","6598.0601"
"","15.2000","3.1999","6611.6519"
"","15.3000","3.2203","6609.2720"
"","15.4000","3.2419","6622.6729"
"","15.5000","3.2621","6622.0181"
"","15.6000","3.2839","6638.4473"
"","15.7000","3.3058","6641.8364"
"","15.8000","3.3260","6645.6812"
"","15.9000","3.3478","6655.8828"
"","16.0000","3.3680","6659.7095"
"","16.1000","3.3905","6674.5234"
"","16.2000","3.4109","6670.7148"
"","16.3000","3.4322","6684.3203"
"","16.4000","3.4531","6686.7573"
"","16.5000","3.4744","6697.1294"
"","16.6000","3.4964","6703.9805"
"","16.7000","3.5165","6705.4854"
"","16.8000","3.5383","6717.2705"
"","16.9000","3.5588","6719.6587"
"","17.0000","3.5806","6732.2837"
"","17.1000","3.6016","6732.7979"
"","17.2000","3.6225","6741.9053"
"","17.3000","3.6436","6746.9946"
"","17.4000","3.6647","6755.3354"
"","17.5000","3.6867","6764.0132"
"","17.6000","3.7072","6764.7031"
"","17.7000","3.7287","6774.6699"
"","17.8000","3.7492","6777.8481"
"","17.9000","3.7707","6788.5122"
"","18.0000","3.7925","6793.3052"
"","18.1000","3.8129","6797.3286"
"","18.2000","3.8345","6805.6650"
"","18.3000","3.8550","6810.2046"
"","18.4000","3.8772","6822.5400"
"","18.5000","3.8976","6820.2080"
"","18.6000","3.9190","6831.6543"
"","18.7000","3.9399","6834.0635"
"","18.8000","3.9611","6843.2510"
"","18.9000","3.9830","6850.1128"
"","19.0000","4.0034","6851.2983"
"","19.1000","4.0250","6861.2041"
"","19.2000","4.0455","6865.0156"
"","19.3000","4.0677","6877.2456"
"","19.4000","4.0884","6874.7876"
"","19.5000","4.1095","6884.9941"
"","19.6000","4.1305","6889.1255"
"","19.7000","4.1515","6896.5225"
"","19.8000","4.1737","6904.5483"
"","19.9000","4.1937","6903.0264"
"","20.0000","4.2155","6915.6997"
"","20.1000","4.2361","6917.7808"
"","20.2000","4.2579","6928.8599"
"","20.3000","4.2790","6929.8574"
"","20.4000","4.2998","6936.2871"
"","20.5000","4.3211","6941.2129"
"","20.6000","4.3418","6947.0605"
"","20.7000","4.3640","6956.6631"
"","20.8000","4.3844","6955.9404"
"","20.9000","4.4062","6967.5737"
"","21.0000","4.4267","6967.9326"
"","21.1000","4.4482","6978.9922"
"","21.2000","4.4699","6981.7974"
"","21.3000","4.4902","6984.6846"
"","21.4000","4.5117","6992.0615"
"","21.5000","4.5322","6995.9263"
"","21.6000","4.5543","7007.0825"
"","21.7000","4.5750","7005.4839"
"","21.8000","4.5965","7016.2231"
"","21.9000","4.6173","7017.5835"
"","22.0000","4.6383","7026.3037"
"","22.1000","4.6606","7033.5918"
"","22.2000","4.6807","7032.7192"
"","22.3000","4.7025","7041.8774"
"","22.4000","4.7228","7042.9883"
"","22.5000","4.7450","7055.6714"
"","22.6000","4.7659","7053.9912"
"","22.7000","4.7868","7061.5181"
"","22.8000","4.8077","7064.8887"
"","22.9000","4.8289","7073.3467"
"","23.0000","4.8509","7080.3335"
"","23.1000","4.8711","7078.6343"
"","23.2000","4.8928","7089.3804"
"","23.3000","4.9134","7090.9204"
"","23.4000","4.9352","7101.2490"
"","23.5000","4.9564","7101.0239"
"","23.6000","4.9770","7106.9956"
"","23.7000","4.9986","7113.0864"
"","23.8000","5.0193","7117.1240"
"","23.9000","5.0415","7126.8081"
"","24.0000","5.0616","7123.3081"
"","24.1000","5.0835","7135.4546"
"","24.2000","5.1039","7134.0078"
"","24.3000","5.1256","7144.9985"
"","24.4000","5.1470","7147.0005"
"","24.5000","5.1674","7149.6250"
"","24.6000","5.1892","7157.7944"
"","24.7000","5.2097","7159.7397"
"","24.8000","5.2318","7170.5767"
"","24.9000","5.2524","7167.8760"
"","25.0000","5.2740","7177.8530"
"","25.1000","5.2947","7178.3042"
"","25.2000","5.3158","7185.9717"
"","25.3000","5.3377","7191.5068"
"","25.4000","5.3580","7191.6021"
"","25.5000","5.3797","7199.6265"
"","25.6000","5.4001","7201.3638"
"","25.7000","5.4221","7212.4160"
"","25.8000","5.4430","7210.6265"
"","25.9000","5.4641","7218.3721"
"","26.0000","5.4851","7220.4390"
"","26.1000","5.5061","7226.3105"
"","26.2000","5.5284","7235.1226"
"","26.3000","5.5486","7231.4844"
"","26.4000","5.5701","7240.5601"
"","26.5000","5.5907","7242.0703"
"","26.6000","5.6125","7252.2158"
"","26.7000","5.6337","7251.3843"
"","26.8000","5.6545","7257.5190"
"","26.9000","5.6758","7261.2764"
"","27.0000","5.6964","7264.4673"
"","27.1000","5.7188","7275.4614"
"","27.2000","5.7389","7269.7661"
"","27.3000","5.7607","7282.2505"
"","27.4000","5.7813","7281.0986"
"","27.5000","5.8029","7290.2515"
"","27.6000","5.8246","7292.8013"
"","27.7000","5.8450","7293.5840"
"","27.8000","5.8666","7300.5625"
"","27.9000","5.8871","7301.7397"
"","28.0000","5.9091","7311.7393"
"","28.1000","5.9296","7309.9541"
"","28.2000","5.9511","7319.0586"
"","28.3000","5.9719","7319.0854"
"","28.4000","5.9929","7325.3794"
"","28.5000","6.0150","7332.6533"
"","28.6000","6.0352","7330.0332"
"","28.7000","6.0570","7338.3496"
"","28.8000","6.0775","7338.8911"
"","28.9000","6.0996","7350.0342"
"","29.0000","6.1206","7347.2822"
"","29.1000","6.1415","7353.0869"
"","29.2000","6.1626","7355.1514"
"","29.3000","6.1835","7361.0781"
"","29.4000","6.2056","7367.4707"
"","29.5000","6.2257","7364.4468"
"","29.6000","6.2476","7374.9976"
"","29.7000","6.2680","7374.3091"
"","29.8000","6.2898","7384.2100"
"","29.9000","6.3110","7383.5664"
"","30.0000","6.3317","7387.4683"
"","30.1000","6.3531","7390.8379"
"","30.2000","6.3739","7394.8442"
"","30.3000","6.3962","7403.2656"
"","30.4000","6.4164","7399.0068"
"","30.5000","6.4383","7409.8291"
"","30.6000","6.4588","7407.6445"
"","30.7000","6.4802","7416.5127"
"","30.8000","6.5018","7418.3276"
"","30.9000","6.5222","7419.4478"
"","31.0000","6.5437","7425.4780"
"","31.1000","6.5643","7427.5112"
"","31.2000","6.5863","7436.0073"
"","31.3000","6.6070","7433.0425"
"","31.4000","6.6285","7441.9253"
"","31.5000","6.6493","7441.2944"
"","31.6000","6.6704","7447.6885"
"","31.7000","6.6924","7453.0786"
"","31.8000","6.7125","7449.8257"
"","31.9000","6.7344","7458.7705"
"","32.0000","6.7548","7457.5483"
"","32.1000","6.7769","7468.4844"
"","32.2000","6.7978","7465.4355"
"","32.3000","6.8188","7472.5845"
"","32.4000","6.8399","7473.3184"
"","32.5000","6.8606","7477.5933"
"","32.6000","6.8830","7485.5610"
"","32.7000","6.9031","7480.6392"
"","32.8000","6.9251","7490.2451"
"","32.9000","6.9452","7487.0884"
"","33.0000","6.9673","7499.1650"
"","33.1000","6.9886","7497.4575"
"","33.2000","7.0092","7501.0610"
"","33.3000","7.0306","7504.4111"
"","33.4000","7.0513","7506.8003"
"","33.5000","7.0735","7515.7739"
"","33.6000","7.0937","7509.9453"
"","33.7000","7.1153","7519.2139"
"","33.8000","7.1361","7519.1089"
"","33.9000","7.1576","7526.1816"
"","34.0000","7.1790","7527.7388"
"","34.1000","7.1995","7528.5112"
"","34.2000","7.2211","7534.2812"
"","34.3000","7.2417","7535.2422"
"","34.4000","7.2639","7544.2568"
"","34.5000","7.2843","7539.5488"
"","34.6000","7.3058","7547.7393"
"","34.7000","7.3267","7547.2524"
"","34.8000","7.3478","7553.1826"
"","34.9000","7.3693","7556.3154"
"","35.0000","7.3901","7556.9487"
"","35.1000","7.4116","7561.7856"
"","35.2000","7.4321","7561.7930"
"","35.3000","7.4541","7570.8389"
"","35.4000","7.4749","7567.3594"
"","35.5000","7.4963","7575.0068"
"","35.6000","7.5172","7573.9272"
"","35.7000","7.5382","7578.6484"
"","35.8000","7.5603","7585.5693"
"","35.9000","7.5806","7581.8271"
"","36.0000","7.6024","7589.8340"
"","36.1000","7.6228","7587.5176"
"","36.2000","7.6446","7596.9321"
"","36.3000","7.6658","7595.4600"
"","36.4000","7.6866","7598.4673"
"","36.5000","7.7077","7600.7925"
"","36.6000","7.7285","7603.9629"
"","36.7000","7.7507","7611.8408"
"","36.8000","7.7711","7606.7983"
"","36.9000","7.7926","7614.8555"
"","37.0000","7.8134","7614.5762"
"","37.1000","7.8347","7620.0762"
"","37.2000","7.8566","7623.7314"
"","37.3000","7.8769","7621.5000"
"","37.4000","7.8984","7626.6050"
"","37.5000","7.9190","7626.8291"
"","37.6000","7.9410","7635.9072"
"","37.7000","7.9616","7632.1265"
"","37.8000","7.9831","7639.6206"
"","37.9000","8.0039","7638.4844"
"","38.0000","8.0250","7643.7393"
"","38.1000","8.0471","7648.0293"
"","38.2000","8.0672","7643.9453"
"","38.3000","8.0889","7651.7085"
"","38.4000","8.1094","7650.7783"
"","38.5000","8.1315","7659.9287"
"","38.6000","8.1525","7656.8311"
"","38.7000","8.1736","7661.8008"
"","38.8000","8.1946","7661.7891"
"","38.9000","8.2155","7665.1274"
"","39.0000","8.2377","7672.4746"
"","39.1000","8.2578","7666.2168"
"","39.2000","8.2796","7674.5020"
"","39.3000","8.3000","7672.4292"
"","39.4000","8.3218","7681.1440"
"","39.5000","8.3432","7681.4062"
"","39.6000","8.3638","7682.2222"
"","39.7000","8.3852","7685.4116"
"","39.8000","8.4059","7686.8506"
"","39.9000","8.4280","7693.8564"
"","40.0000","8.4484","7689.7002"
"","40.1000","8.4699","7695.7031"
"","40.2000","8.4907","7695.2974"
"","40.3000","8.5122","7702.1577"
"","40.4000","8.5338","7703.2104"
"","40.5000","8.5540","7701.0796"
"","40.6000","8.5758","7707.5586"
"","40.7000","8.5964","7707.5161"
"","40.8000","8.6184","7715.5830"
"","40.9000","8.6389","7709.8960"
"","41.0000","8.6604","7717.7578"
"","41.1000","8.6812","7716.4604"
"","41.2000","8.7025","7722.0620"
"","41.3000","8.7243","7724.4624"
"","41.4000","8.7447","7722.3770"
"","41.5000","8.7665","7728.5117"
"","41.6000","8.7869","7726.2163"
"","41.7000","8.8090","7735.7598"
"","41.8000","8.8298","7731.5020"
"","41.9000","8.8509","7736.0830"
"","42.0000","8.8720","7736.5176"
"","42.1000","8.8927","7739.2993"
"","42.2000","8.9149","7746.1968"
"","42.3000","8.9352","7740.6392"
"","42.4000","8.9569","7747.7886"
"","42.5000","8.9774","7745.8516"
"","42.6000","8.9991","7753.2500"
"","42.7000","9.0206","7753.3672"
"","42.8000","9.0412","7754.0786"
"","42.9000","9.0625","7756.5796"
"","43.0000","9.0831","7756.6089"
"","43.1000","9.1054","7764.7632"
"","43.2000","9.1257","7757.6875"
"","43.3000","9.1472","7765.7163"
"","43.4000","9.1680","7765.4844"
"","43.5000","9.1896","7771.9497"
"","43.6000","9.2112","7772.8530"
"","43.7000","9.2316","7770.8384"
"","43.8000","9.2531","7775.4810"
"","43.9000","9.2735","7773.0166"
"","44.0000","9.2957","7782.4893"
"","44.1000","9.3163","7776.7490"
"","44.2000","9.3378","7783.9961"
"","44.3000","9.3588","7782.5039"
"","44.4000","9.3798","7786.7021"
"","44.5000","9.4019","7791.6548"
"","44.6000","9.4220","7786.3833"
"","44.7000","9.4436","7792.7402"
"","44.8000","9.4642","7790.9253"
"","44.9000","9.4861","7798.5234"
"","45.0000","9.5071","7795.6357"
"","45.1000","9.5280","7798.9883"
"","45.2000","9.5493","7800.1582"
"","45.3000","9.5701","7801.7520"
"","45.4000","9.5923","7809.2568"
"","45.5000","9.6125","7802.1987"
"","45.6000","9.6344","7810.5645"
"","45.7000","9.6547","7805.5410"
"","45.8000","9.6763","7813.6758"
"","45.9000","9.6979","7813.7524"
"","46.0000","9.7184","7812.9678"
"","46.1000","9.7398","7816.6006"
"","46.2000","9.7605","7817.1177"
"","46.3000","9.7827","7824.8931"
"","46.4000","9.8029","7818.0454"
"","46.5000","9.8247","7825.7754"
"","46.6000","9.8451","7822.2378"
"","46.7000","9.8668","7829.4106"
"","46.8000","9.8885","7830.3911"
"","46.9000","9.9089","7827.2925"
"","47.0000","9.9306","7832.0576"
"","47.1000","9.9510","7831.0107"
"","47.2000","9.9733","7839.0732"
"","47.3000","9.9938","7833.4160"
"","47.4000","10.0149","7838.5615"
"","47.5000","10.0360","7839.0898"
"","47.6000","10.0570","7841.8618"
"","47.7000","10.0791","7846.0308"
"","47.8000","10.0989","7838.4062"
"","47.9000","10.1211","7848.9521"
"","48.0000","10.1415","7844.5459"
"","48.1000","10.1634","7852.4380"
"","48.2000","10.1846","7848.8770"
"","48.3000","10.2055","7852.0874"
"","48.4000","10.2269","7853.7524"
"","48.5000","10.2474","7853.0103"
"","48.6000","10.2697","7860.9863"
"","48.7000","10.2897","7852.7109"
"","48.8000","10.3115","7861.4810"
"","48.9000","10.3319","7857.8330"
"","49.0000","10.3537","7865.4551"
"","49.1000","10.3753","7864.9751"
"","49.2000","10.3957","7863.5068"
"","49.3000","10.4173","7867.0420"
"","49.4000","10.4377","7865.2671"
"","49.5000","10.4601","7874.1895"
"","49.6000","10.4805","7867.1665"
"","49.7000","10.5021","7873.4873"
"","49.8000","10.5227","7869.7568"
"","49.9000","10.5442","7876.9131"
"","50.0000","10.5659","7877.4980"
"","50.1000","10.5862","7874.7676"
"","50.2000","10.6078","7879.7998"
"","50.3000","10.6283","7877.4624"
"","50.4000","10.6505","7886.2554"
"","50.5000","10.6711","7879.9517"
"","50.6000","10.6922","7884.0249"
"","50.7000","10.7134","7884.1274"
"","50.8000","10.7345","7887.4307"
"","50.9000","10.7565","7891.3203"
"","51.0000","10.7766","7885.7339"
"","51.1000","10.7984","7891.8970"
"","51.2000","10.8187","7888.3799"
"","51.3000","10.8408","7897.3652"
"","51.4000","10.8617","7892.1924"
"","51.5000","10.8827","7895.8765"
"","51.6000","10.9039","7895.6016"
"","51.7000","10.9247","7897.1982"
"","51.8000","10.9468","7903.2622"
"","51.9000","10.9672","7897.7085"
"","52.0000","10.9889","7903.6206"
"","52.1000","11.0094","7900.2358"
"","52.2000","11.0310","7905.9517"
"","52.3000","11.0525","7905.7603"
"","52.4000","11.0732","7905.6455"
"","52.5000","11.0946","7907.4087"
"","52.6000","11.1152","7907.1992"
"","52.7000","11.1374","7914.0181"
"","52.8000","11.1578","7907.1128"
"","52.9000","11.1794","7913.8105"
"","53.0000","11.1999","7909.1685"
"","53.1000","11.2213","7915.8999"
"","53.2000","11.2433","7918.1855"
"","53.3000","11.2636","7913.8828"
"","53.4000","11.2851","7917.6812"
"","53.5000","11.3057","7916.9556"
"","53.6000","11.3279","7923.9956"
"","53.7000","11.3486","7917.8491"
"","53.8000","11.3697","7921.6304"
"","53.9000","11.3905","7921.0259"
"","54.0000","11.4117","7924.3882"
"","54.1000","11.4339","7928.8037"
"","54.2000","11.4540","7922.3789"
"","54.3000","11.4755","7928.3149"
"","54.4000","11.4962","7925.9595"
"","54.5000","11.5180","7931.3120"
"","54.6000","11.5391","7929.3525"
"","54.7000","11.5600","7931.0322"
"","54.8000","11.5814","7931.6377"
"","54.9000","11.6023","7932.6465"
"","55.0000","11.6243","7937.7627"
"","55.1000","11.6446","7931.6743"
"","55.2000","11.6661","7936.0693"
"","55.3000","11.6867","7933.2666"
"","55.4000","11.7084","7939.7803"
"","55.5000","11.7299","7938.9937"
"","55.6000","11.7504","7937.7412"
"","55.7000","11.7719","7940.2178"
"","55.8000","11.7925","7939.2935"
"","55.9000","11.8146","7946.6938"
"","56.0000","11.8352","7940.3525"
"","56.1000","11.8567","7945.2842"
"","56.2000","11.8774","7942.2837"
"","56.3000","11.8987","7946.2930"
"","56.4000","11.9207","7949.1748"
"","56.5000","11.9408","7943.3604"
"","56.6000","11.9627","7949.1592"
"","56.7000","11.9831","7947.0239"
"","56.8000","12.0050","7953.5947"
"","56.9000","12.0259","7948.6860"
"","57.0000","12.0468","7950.7700"
"","57.1000","12.0678","7949.6719"
"","57.2000","12.0890","7953.7725"
"","57.3000","12.1110","7957.2661"
"","57.4000","12.1313","7951.3052"
"","57.5000","12.1530","7957.4512"
"","57.6000","12.1735","7954.2778"
"","57.7000","12.1954","7960.6006"
"","57.8000","12.2165","7957.2061"
"","57.9000","12.2374","7957.5439"
"","58.0000","12.2586","7957.8726"
"","58.1000","12.2795","7958.7949"
"","58.2000","12.3016","7964.0815"
"","58.3000","12.3219","7957.6089"
"","58.4000","12.3436","7963.5845"
"","58.5000","12.3642","7960.4907"
"","58.6000","12.3857","7965.5444"
"","58.7000","12.4072","7964.6831"
"","58.8000","12.4278","7962.8237"
"","58.9000","12.4493","7965.7310"
"","59.0000","12.4698","7963.7720"
"","59.1000","12.4920","7971.1206"
"","59.2000","12.5126","7964.5850"
"","59.3000","12.5340","7968.9609"
"","59.4000","12.5549","7967.4082"
"","59.5000","12.5758","7969.3511"
"","59.6000","12.5979","7973.2158"
"","59.7000","12.6181","7967.2173"
"","59.8000","12.6398","7972.2568"
"","59.9000","12.6603","7969.2485"
"","60.0000","12.6824","7976.2993"
"","60.1000","12.7034","7972.0171"
"","60.2000","12.7244","7974.0947"
"","60.3000","12.7450","7971.4565"
"","60.4000","12.7662","7975.3594"
"","60.5000","12.7885","7980.0957"
"","60.6000","12.8087","7972.6494"
"","60.7000","12.8300","7975.6626"
"","60.8000","12.8510","7975.8042"
"","60.9000","12.8728","7980.4653"
"","61.0000","12.8939","7977.2651"
"","61.1000","12.9148","7978.3262"
"","61.2000","12.9360","7978.6455"
"","61.3000","12.9569","7979.3647"
"","61.4000","12.9789","7984.2134"
"","61.5000","12.9993","7977.6548"
"","61.6000","13.0208","7982.0195"
"","61.7000","13.0416","7979.5977"
"","61.8000","13.0630","7983.8105"
"","61.9000","13.0846","7984.0913"
"","62.0000","13.1051","7981.0278"
"","62.1000","13.1268","7984.1895"
"","62.2000","13.1473","7981.4375"
"","62.3000","13.1693","7988.4121"
"","62.4000","13.1899","7982.0044"
"","62.5000","13.2113","7985.9731"
"","62.6000","13.2320","7982.6260"
"","62.7000","13.2532","7985.5552"
"","62.8000","13.2752","7989.7163"
"","62.9000","13.2954","7982.9155"
"","63.0000","13.3172","7988.0439"
"","63.1000","13.3376","7984.2793"
"","63.2000","13.3597","7991.8252"
"","63.3000","13.3806","7986.1226"
"","63.4000","13.4017","7988.3730"
"","63.5000","13.4226","7985.9414"
"","63.6000","13.4436","7988.1763"
"","63.7000","13.4658","7992.6411"
"","63.8000","13.4860","7984.5684"
"","63.9000","13.5077","7990.0513"
"","64.0000","13.5281","7986.1714"
"","64.1000","13.5499","7992.6641"
"","64.2000","13.5713","7989.2256"
"","64.3000","13.5920","7988.2271"
"","64.4000","13.6133","7988.2734"
"","64.5000","13.6340","7986.8608"
"","64.6000","13.6564","7993.6475"
"","64.7000","13.6766","7984.7476"
"","64.8000","13.6983","7990.1763"
"","64.9000","13.7188","7985.1138"
"","65.0000","13.7405","7989.8374"
"","65.1000","13.7620","7987.5596"
"","65.2000","13.7823","7983.4575"
"","65.3000","13.8039","7985.9888"
"","65.4000","13.8244","7982.3076"
"","65.5000","13.8465","7988.4766"
"","65.6000","13.8672","7980.4717"
"","65.7000","13.8885","7982.4648"
"","65.8000","13.9093","7978.5562"
"","65.9000","13.9306","7979.9004"
"","66.0000","13.9526","7981.1221"
"","66.1000","13.9729","7972.1494"
"","66.2000","13.9946","7974.9956"
"","66.3000","14.0151","7969.8125"
"","66.4000","14.0369","7975.3154"
"","66.5000","14.0580","7968.9248"
"","66.6000","14.0790","7968.2773"
"","66.7000","14.1001","7965.7852"
"","66.8000","14.1206","7963.9033"
"","66.9000","14.1431","7970.9492"
"","67.0000","14.1632","7960.0483"
"","67.1000","14.1851","7964.5889"
"","67.2000","14.2054","7959.1982"
"","67.3000","14.2276","7965.6714"
"","67.4000","14.2488","7957.4570"
"","67.5000","14.2694","7954.7798"
"","67.6000","14.2908","7955.0244"
"","67.7000","14.3114","7953.2305"
"","67.8000","14.3338","7956.5825"
"","67.9000","14.3538","7943.6445"
"","68.0000","14.3756","7949.3203"
"","68.1000","14.3960","7942.4756"
"","68.2000","14.4176","7945.3706"
"","68.3000","14.4392","7937.9717"
"","68.4000","14.4597","7929.9985"
"","68.5000","14.4813","7927.9043"
"","68.6000","14.5018","7920.8506"
"","68.7000","14.5240","7918.4697"
"","68.8000","14.5446","7899.5571"
"","68.9000","14.5662","7899.4849"
"","69.0000","14.5867","7887.4028"
"","69.1000","14.6079","7884.8330"
"","69.2000","14.6298","7865.6807"
"","69.3000","14.6502","7851.0435"
"","69.4000","14.6717","7850.1157"
"","69.5000","14.6924","7822.9062"
"","69.6000","14.7144","7803.9287"
"","69.7000","14.7352","7768.5820"
"","69.8000","14.7564","7762.4165"
"","69.9000","14.7774","7665.7886"
"","69.9900","14.7959","7362.8647"
"","69.9920","14.7964","7083.3184"
"","69.9940","14.7968","6745.9839"
"","69.9960","14.7972","6366.0093"
"","69.9980","14.7977","5955.9746"
"","70.0000","14.7982","5526.6240"
"","70.0020","14.7987","5087.1279"
"","70.0040","14.7992","4645.4961"
"","70.0050","14.7994","4426.0908"
2,Time,Displacement,Force
,(s),(mm),(N)
"","0.0000","0.0000","45.0410"
